,Time_2,RoomTemp_0101,Thermal_Comfort,Ideal Setpoint Temperature,hour,month
12781,2018-09-07 09:49:19,28.0,2,21.0,9,9
12782,2018-09-07 09:59:19,28.0,2,21.0,9,9
12783,2018-09-07 10:09:19,28.0,2,21.0,10,9
12784,2018-09-07 10:19:19,27.5,2,21.0,10,9
12785,2018-09-07 10:29:19,27.5,2,21.0,10,9
12786,2018-09-07 10:39:19,27.5,2,21.0,10,9
12787,2018-09-07 10:49:19,27.5,2,21.0,10,9
12788,2018-09-07 10:59:19,27.5,2,21.0,10,9
12789,2018-09-07 11:09:19,27.5,2,21.0,11,9
12790,2018-09-07 11:19:19,27.5,2,21.0,11,9
12791,2018-09-07 11:29:19,27.5,2,21.0,11,9
12792,2018-09-07 11:39:19,27.5,2,21.0,11,9
12793,2018-09-07 11:49:19,27.5,2,21.0,11,9
12794,2018-09-07 11:59:19,27.5,2,21.0,11,9
12795,2018-09-07 12:09:19,27.5,2,21.0,12,9
12796,2018-09-07 12:19:19,27.5,2,21.0,12,9
12797,2018-09-07 12:29:19,27.5,2,21.0,12,9
12798,2018-09-07 12:39:19,28.0,2,21.0,12,9
12799,2018-09-07 12:49:19,27.5,2,21.0,12,9
12800,2018-09-07 12:59:19,28.0,2,21.0,12,9
12801,2018-09-07 13:09:19,28.0,2,21.0,13,9
12802,2018-09-07 13:19:19,28.0,2,21.0,13,9
12803,2018-09-07 13:29:19,28.0,2,21.0,13,9
12804,2018-09-07 13:39:19,28.0,2,21.0,13,9
12805,2018-09-07 13:49:19,28.0,2,21.0,13,9
12806,2018-09-07 13:59:19,27.5,2,21.0,13,9
12807,2018-09-07 14:09:19,28.0,2,21.0,14,9
12808,2018-09-07 14:19:19,28.0,2,21.0,14,9
12809,2018-09-07 14:29:19,27.5,2,21.0,14,9
12810,2018-09-07 14:39:19,28.0,2,21.0,14,9
12811,2018-09-07 14:49:19,28.0,2,21.0,14,9
12812,2018-09-07 14:59:19,28.0,2,21.0,14,9
12813,2018-09-07 15:09:19,28.0,2,21.0,15,9
12814,2018-09-07 15:19:19,28.0,2,21.0,15,9
12815,2018-09-07 15:29:19,28.0,2,21.0,15,9
12816,2018-09-07 15:39:19,28.0,2,21.0,15,9
12817,2018-09-07 15:49:19,28.0,2,21.0,15,9
12818,2018-09-07 15:59:19,28.0,2,21.0,15,9
12819,2018-09-07 16:09:19,28.0,2,21.0,16,9
12820,2018-09-07 16:19:19,27.5,2,21.0,16,9
12821,2018-09-07 16:29:19,28.0,2,21.0,16,9
12822,2018-09-07 16:39:19,28.0,2,21.0,16,9
12823,2018-09-07 16:49:19,27.5,2,21.0,16,9
12824,2018-09-07 16:59:19,28.0,2,21.0,16,9
12825,2018-09-07 17:09:19,28.0,2,21.0,17,9
12826,2018-09-07 17:19:19,28.0,2,21.0,17,9
12827,2018-09-07 17:29:19,28.0,2,21.0,17,9
12828,2018-09-07 17:39:19,28.0,2,21.0,17,9
12829,2018-09-07 17:49:19,28.0,2,21.0,17,9
12830,2018-09-07 17:59:19,28.0,2,21.0,17,9
12831,2018-09-07 18:09:19,28.0,2,21.0,18,9
12832,2018-09-07 18:19:19,28.0,2,21.0,18,9
12833,2018-09-07 18:29:19,28.0,2,21.0,18,9
12834,2018-09-07 18:39:19,28.0,2,21.0,18,9
12835,2018-09-07 18:49:19,28.5,2,21.0,18,9
12836,2018-09-07 18:59:19,28.0,2,21.0,18,9
12837,2018-09-07 19:09:19,28.0,2,21.0,19,9
12838,2018-09-07 19:19:19,28.0,2,21.0,19,9
12839,2018-09-07 19:29:19,28.0,2,21.0,19,9
12840,2018-09-07 19:39:19,28.5,2,21.0,19,9
12841,2018-09-07 19:49:19,28.0,2,21.0,19,9
12842,2018-09-07 19:59:19,28.0,2,21.0,19,9
12843,2018-09-07 20:09:19,28.0,2,21.0,20,9
12844,2018-09-07 20:19:19,28.0,2,21.0,20,9
12845,2018-09-07 20:29:19,28.0,2,21.0,20,9
12846,2018-09-07 20:39:19,28.0,2,21.0,20,9
12847,2018-09-07 20:49:19,28.0,2,21.0,20,9
12848,2018-09-07 20:59:19,28.0,2,21.0,20,9
12849,2018-09-07 21:09:19,28.0,2,21.0,21,9
12850,2018-09-07 21:19:19,28.0,2,21.0,21,9
12851,2018-09-07 21:29:19,28.0,2,21.0,21,9
12852,2018-09-07 21:39:19,28.0,2,21.0,21,9
12853,2018-09-07 21:49:19,27.5,2,21.0,21,9
12854,2018-09-07 21:59:19,27.5,2,21.0,21,9
12855,2018-09-07 22:09:19,27.5,2,21.0,22,9
12856,2018-09-07 22:19:19,27.5,2,21.0,22,9
12857,2018-09-07 22:29:19,27.5,2,21.0,22,9
12858,2018-09-07 22:39:19,27.5,2,21.0,22,9
12859,2018-09-07 22:49:19,27.5,2,21.0,22,9
12860,2018-09-07 22:59:19,27.5,2,21.0,22,9
12861,2018-09-07 23:09:19,27.5,2,21.0,23,9
12862,2018-09-07 23:19:19,27.5,2,21.0,23,9
12863,2018-09-07 23:29:19,27.5,2,21.0,23,9
12864,2018-09-07 23:39:19,27.0,2,21.0,23,9
12865,2018-09-07 23:49:19,27.5,2,21.0,23,9
12866,2018-09-07 23:59:19,27.0,2,21.0,23,9
12867,2018-09-08 00:09:19,27.5,2,21.0,0,9
12868,2018-09-08 00:19:19,27.5,2,21.0,0,9
12869,2018-09-08 00:29:19,27.5,2,21.0,0,9
12870,2018-09-08 00:39:19,27.5,2,21.0,0,9
12871,2018-09-08 00:49:19,27.5,2,21.0,0,9
12872,2018-09-08 00:59:19,27.5,2,21.0,0,9
12873,2018-09-08 01:09:19,27.5,2,21.0,1,9
12874,2018-09-08 01:19:19,27.5,2,21.0,1,9
12875,2018-09-08 01:29:19,27.5,2,21.0,1,9
12876,2018-09-08 01:39:19,27.5,2,21.0,1,9
12877,2018-09-08 01:49:19,27.5,2,21.0,1,9
12878,2018-09-08 01:59:19,27.5,2,21.0,1,9
12879,2018-09-08 02:09:19,27.5,2,21.0,2,9
12880,2018-09-08 02:19:19,27.5,2,21.0,2,9
12881,2018-09-08 02:29:19,27.5,2,21.0,2,9
12882,2018-09-08 02:39:19,27.5,2,21.0,2,9
12883,2018-09-08 02:49:19,27.5,2,21.0,2,9
12884,2018-09-08 02:59:19,27.5,2,21.0,2,9
12885,2018-09-08 03:09:19,27.5,2,21.0,3,9
12886,2018-09-08 03:19:19,27.5,2,21.0,3,9
12887,2018-09-08 03:29:19,27.5,2,21.0,3,9
12888,2018-09-08 03:39:19,27.5,2,21.0,3,9
12889,2018-09-08 03:49:19,27.5,2,21.0,3,9
12890,2018-09-08 03:59:19,27.5,2,21.0,3,9
12891,2018-09-08 04:09:19,27.5,2,21.0,4,9
12892,2018-09-08 04:19:19,27.5,2,21.0,4,9
12893,2018-09-08 04:29:19,27.5,2,21.0,4,9
12894,2018-09-08 04:39:19,27.5,2,21.0,4,9
12895,2018-09-08 04:49:19,27.5,2,21.0,4,9
12896,2018-09-08 04:59:19,27.5,2,21.0,4,9
12897,2018-09-08 05:09:19,27.5,2,21.0,5,9
12898,2018-09-08 05:19:19,27.5,2,21.0,5,9
12899,2018-09-08 05:29:19,27.5,2,21.0,5,9
12900,2018-09-08 05:39:19,27.5,2,21.0,5,9
12901,2018-09-08 05:49:19,27.5,2,21.0,5,9
12902,2018-09-08 05:59:19,27.5,2,21.0,5,9
12903,2018-09-08 06:09:19,27.5,2,21.0,6,9
12904,2018-09-08 06:19:19,27.5,2,21.0,6,9
12905,2018-09-08 06:29:19,27.5,2,21.0,6,9
12906,2018-09-08 06:39:19,27.5,2,21.0,6,9
12907,2018-09-08 06:49:19,27.5,2,21.0,6,9
12908,2018-09-08 06:59:19,27.5,2,21.0,6,9
12909,2018-09-08 07:09:19,27.5,2,21.0,7,9
12910,2018-09-08 07:19:19,27.5,2,21.0,7,9
12911,2018-09-08 07:29:19,27.5,2,21.0,7,9
12912,2018-09-08 07:39:19,27.5,2,21.0,7,9
12913,2018-09-08 07:49:19,27.5,2,21.0,7,9
12914,2018-09-08 07:59:19,27.5,2,21.0,7,9
12915,2018-09-08 08:09:19,27.5,2,21.0,8,9
12916,2018-09-08 08:19:19,27.5,2,21.0,8,9
12917,2018-09-08 08:29:19,27.5,2,21.0,8,9
12918,2018-09-08 08:39:19,28.0,2,21.0,8,9
12919,2018-09-08 08:49:19,28.0,2,21.0,8,9
12920,2018-09-08 08:59:19,28.0,2,21.0,8,9
12921,2018-09-08 09:09:19,28.0,2,21.0,9,9
12922,2018-09-08 09:19:19,28.0,2,21.0,9,9
12923,2018-09-08 09:29:19,28.5,2,21.0,9,9
12924,2018-09-08 09:39:19,28.5,2,21.0,9,9
12925,2018-09-08 09:49:19,28.5,2,21.0,9,9
12926,2018-09-08 09:59:19,28.5,2,21.0,9,9
12927,2018-09-08 10:09:19,29.0,2,21.0,10,9
12928,2018-09-08 10:19:19,29.0,2,21.0,10,9
12929,2018-09-08 10:29:19,29.5,2,21.0,10,9
12930,2018-09-08 10:39:19,29.5,2,21.0,10,9
12931,2018-09-08 10:49:19,29.5,2,21.0,10,9
12932,2018-09-08 10:59:19,29.5,2,21.0,10,9
12933,2018-09-08 11:09:19,29.5,2,21.0,11,9
12934,2018-09-08 11:19:19,29.5,2,21.0,11,9
12935,2018-09-08 11:29:19,30.0,2,21.0,11,9
12936,2018-09-08 11:39:19,30.0,2,21.0,11,9
12937,2018-09-08 11:49:19,30.0,2,21.0,11,9
12938,2018-09-08 11:59:19,30.0,2,21.0,11,9
12939,2018-09-08 12:09:19,30.0,2,21.0,12,9
12940,2018-09-08 12:19:19,30.5,2,21.0,12,9
12941,2018-09-08 12:29:19,30.5,2,21.0,12,9
12942,2018-09-08 12:39:19,30.5,2,21.0,12,9
12943,2018-09-08 12:49:19,30.5,2,21.0,12,9
12944,2018-09-08 12:59:19,30.5,2,21.0,12,9
12945,2018-09-08 13:09:19,30.5,2,21.0,13,9
12946,2018-09-08 13:19:19,31.0,2,21.0,13,9
12947,2018-09-08 13:29:19,31.0,2,21.0,13,9
12948,2018-09-08 13:39:19,31.0,2,21.0,13,9
12949,2018-09-08 13:49:19,31.0,2,21.0,13,9
12950,2018-09-08 13:59:19,31.0,2,21.0,13,9
12951,2018-09-08 14:09:19,31.0,2,21.0,14,9
12952,2018-09-08 14:19:19,31.0,2,21.0,14,9
12953,2018-09-08 14:29:19,31.0,2,21.0,14,9
12954,2018-09-08 14:39:19,31.0,2,21.0,14,9
12955,2018-09-08 14:49:19,31.0,2,21.0,14,9
12956,2018-09-08 14:59:19,31.0,2,21.0,14,9
12957,2018-09-08 15:09:19,31.0,2,21.0,15,9
12958,2018-09-08 15:19:19,31.0,2,21.0,15,9
12959,2018-09-08 15:29:19,31.0,2,21.0,15,9
12960,2018-09-08 15:39:19,31.0,2,21.0,15,9
12961,2018-09-08 15:49:19,31.0,2,21.0,15,9
12962,2018-09-08 15:59:19,31.0,2,21.0,15,9
12963,2018-09-08 16:09:19,31.0,2,21.0,16,9
12964,2018-09-08 16:19:19,31.0,2,21.0,16,9
12965,2018-09-08 16:29:19,31.0,2,21.0,16,9
12966,2018-09-08 16:39:19,31.0,2,21.0,16,9
12967,2018-09-08 16:49:19,31.0,2,21.0,16,9
12968,2018-09-08 16:59:19,31.0,2,21.0,16,9
12969,2018-09-08 17:09:19,31.0,2,21.0,17,9
12970,2018-09-08 17:19:19,31.0,2,21.0,17,9
12971,2018-09-08 17:29:19,31.0,2,21.0,17,9
12972,2018-09-08 17:39:19,31.0,2,21.0,17,9
12973,2018-09-08 17:49:19,30.5,2,21.0,17,9
12974,2018-09-08 17:59:19,31.0,2,21.0,17,9
12975,2018-09-08 18:09:19,31.0,2,21.0,18,9
12976,2018-09-08 18:19:19,30.5,2,21.0,18,9
12977,2018-09-08 18:29:19,30.5,2,21.0,18,9
12978,2018-09-08 18:39:19,30.5,2,21.0,18,9
12979,2018-09-08 18:49:19,30.5,2,21.0,18,9
12980,2018-09-08 18:59:19,30.5,2,21.0,18,9
12981,2018-09-08 19:09:19,30.5,2,21.0,19,9
12982,2018-09-08 19:19:19,30.5,2,21.0,19,9
12983,2018-09-08 19:29:19,30.5,2,21.0,19,9
12984,2018-09-08 19:39:19,30.5,2,21.0,19,9
12985,2018-09-08 19:49:19,30.5,2,21.0,19,9
12986,2018-09-08 19:59:19,30.5,2,21.0,19,9
12987,2018-09-08 20:09:19,30.0,2,21.0,20,9
12988,2018-09-08 20:19:19,30.5,2,21.0,20,9
12989,2018-09-08 20:29:19,30.0,2,21.0,20,9
12990,2018-09-08 20:39:19,30.0,2,21.0,20,9
12991,2018-09-08 20:49:19,30.0,2,21.0,20,9
12992,2018-09-08 20:59:19,30.0,2,21.0,20,9
12993,2018-09-08 21:09:19,30.0,2,21.0,21,9
12994,2018-09-08 21:19:19,30.0,2,21.0,21,9
12995,2018-09-08 21:29:19,30.0,2,21.0,21,9
12996,2018-09-08 21:39:19,30.0,2,21.0,21,9
12997,2018-09-08 21:49:19,30.0,2,21.0,21,9
12998,2018-09-08 21:59:19,30.0,2,21.0,21,9
12999,2018-09-08 22:09:19,30.0,2,21.0,22,9
13000,2018-09-08 22:19:19,29.5,2,21.0,22,9
13001,2018-09-08 22:29:19,29.5,2,21.0,22,9
13002,2018-09-08 22:39:19,29.5,2,21.0,22,9
13003,2018-09-08 22:49:19,29.5,2,21.0,22,9
13004,2018-09-08 22:59:19,29.5,2,21.0,22,9
13005,2018-09-08 23:09:19,29.5,2,21.0,23,9
13006,2018-09-08 23:19:19,29.5,2,21.0,23,9
13007,2018-09-08 23:29:19,29.5,2,21.0,23,9
13008,2018-09-08 23:39:19,29.5,2,21.0,23,9
13009,2018-09-08 23:49:19,29.5,2,21.0,23,9
13010,2018-09-08 23:59:19,29.0,2,21.0,23,9
13011,2018-09-09 00:09:19,29.5,2,21.0,0,9
13012,2018-09-09 00:19:19,29.0,2,21.0,0,9
13013,2018-09-09 00:29:19,29.0,2,21.0,0,9
13014,2018-09-09 00:39:19,29.0,2,21.0,0,9
13015,2018-09-09 00:49:19,29.0,2,21.0,0,9
13016,2018-09-09 00:59:19,29.0,2,21.0,0,9
13017,2018-09-09 01:09:19,29.0,2,21.0,1,9
13018,2018-09-09 01:19:19,29.0,2,21.0,1,9
13019,2018-09-09 01:29:19,29.0,2,21.0,1,9
13020,2018-09-09 01:39:19,29.0,2,21.0,1,9
13021,2018-09-09 01:49:19,29.0,2,21.0,1,9
13022,2018-09-09 01:59:19,28.5,2,21.0,1,9
13023,2018-09-09 02:09:19,28.5,2,21.0,2,9
13024,2018-09-09 02:19:19,28.5,2,21.0,2,9
13025,2018-09-09 02:29:19,28.5,2,21.0,2,9
13026,2018-09-09 02:39:19,28.5,2,21.0,2,9
13027,2018-09-09 02:49:19,28.5,2,21.0,2,9
13028,2018-09-09 02:59:19,28.5,2,21.0,2,9
13029,2018-09-09 03:09:19,28.5,2,21.0,3,9
13030,2018-09-09 03:19:19,28.5,2,21.0,3,9
13031,2018-09-09 03:29:19,28.5,2,21.0,3,9
13032,2018-09-09 03:39:19,28.5,2,21.0,3,9
13033,2018-09-09 03:49:19,28.5,2,21.0,3,9
13034,2018-09-09 03:59:19,28.5,2,21.0,3,9
13035,2018-09-09 04:09:19,28.0,2,21.0,4,9
13036,2018-09-09 04:19:19,28.5,2,21.0,4,9
13037,2018-09-09 04:29:19,28.0,2,21.0,4,9
13038,2018-09-09 04:39:19,28.0,2,21.0,4,9
13039,2018-09-09 04:49:19,28.0,2,21.0,4,9
13040,2018-09-09 04:59:19,28.0,2,21.0,4,9
13041,2018-09-09 05:09:19,28.0,2,21.0,5,9
13042,2018-09-09 05:19:19,28.0,2,21.0,5,9
13043,2018-09-09 05:29:19,28.0,2,21.0,5,9
13044,2018-09-09 05:39:19,28.0,2,21.0,5,9
13045,2018-09-09 05:49:19,28.0,2,21.0,5,9
13046,2018-09-09 05:59:19,28.0,2,21.0,5,9
13047,2018-09-09 06:09:19,28.0,2,21.0,6,9
13048,2018-09-09 06:19:19,28.0,2,21.0,6,9
13049,2018-09-09 06:29:19,28.0,2,21.0,6,9
13050,2018-09-09 06:39:19,28.0,2,21.0,6,9
13051,2018-09-09 06:49:19,28.0,2,21.0,6,9
13052,2018-09-09 06:59:19,28.0,2,21.0,6,9
13053,2018-09-09 07:09:19,28.0,2,21.0,7,9
13054,2018-09-09 07:19:19,27.5,2,21.0,7,9
13055,2018-09-09 07:29:19,28.0,2,21.0,7,9
13056,2018-09-09 07:39:19,28.0,2,21.0,7,9
13057,2018-09-09 07:49:19,27.5,2,21.0,7,9
13058,2018-09-09 07:59:19,28.0,2,21.0,7,9
13059,2018-09-09 08:09:19,28.0,2,21.0,8,9
13060,2018-09-09 08:19:19,28.0,2,21.0,8,9
13061,2018-09-09 08:29:19,28.0,2,21.0,8,9
13062,2018-09-09 08:39:19,28.0,2,21.0,8,9
13063,2018-09-09 08:49:19,28.0,2,21.0,8,9
13064,2018-09-09 08:59:19,28.5,2,21.0,8,9
13065,2018-09-09 09:09:19,28.5,2,21.0,9,9
13066,2018-09-09 09:19:19,28.5,2,21.0,9,9
13067,2018-09-09 09:29:19,28.5,2,21.0,9,9
13068,2018-09-09 09:39:19,28.5,2,21.0,9,9
13069,2018-09-09 09:49:19,28.5,2,21.0,9,9
13070,2018-09-09 09:59:19,29.0,2,21.0,9,9
13071,2018-09-09 10:09:19,29.0,2,21.0,10,9
13072,2018-09-09 10:19:19,29.5,2,21.0,10,9
13073,2018-09-09 10:29:19,29.5,2,21.0,10,9
13074,2018-09-09 10:39:19,29.5,2,21.0,10,9
13075,2018-09-09 10:49:19,29.5,2,21.0,10,9
13076,2018-09-09 10:59:19,29.5,2,21.0,10,9
13077,2018-09-09 11:09:19,29.5,2,21.0,11,9
13078,2018-09-09 11:19:19,30.0,2,21.0,11,9
13079,2018-09-09 11:29:19,30.0,2,21.0,11,9
13080,2018-09-09 11:39:19,30.0,2,21.0,11,9
13081,2018-09-09 11:49:19,30.0,2,21.0,11,9
13082,2018-09-09 11:59:19,30.0,2,21.0,11,9
13083,2018-09-09 12:09:19,30.0,2,21.0,12,9
13084,2018-09-09 12:19:19,30.0,2,21.0,12,9
13085,2018-09-09 12:29:19,30.0,2,21.0,12,9
13086,2018-09-09 12:39:19,30.5,2,21.0,12,9
13087,2018-09-09 12:49:19,30.5,2,21.0,12,9
13088,2018-09-09 12:59:19,30.5,2,21.0,12,9
13089,2018-09-09 13:09:19,30.5,2,21.0,13,9
13090,2018-09-09 13:19:19,30.5,2,21.0,13,9
13091,2018-09-09 13:29:19,30.5,2,21.0,13,9
13092,2018-09-09 13:39:19,30.5,2,21.0,13,9
13093,2018-09-09 13:49:19,30.5,2,21.0,13,9
13094,2018-09-09 13:59:19,30.5,2,21.0,13,9
13095,2018-09-09 14:09:19,30.5,2,21.0,14,9
13096,2018-09-09 14:19:19,30.5,2,21.0,14,9
13097,2018-09-09 14:29:19,30.5,2,21.0,14,9
13098,2018-09-09 14:39:19,30.5,2,21.0,14,9
13099,2018-09-09 14:49:19,31.0,2,21.0,14,9
13100,2018-09-09 14:59:19,31.0,2,21.0,14,9
13101,2018-09-09 15:09:19,31.0,2,21.0,15,9
13102,2018-09-09 15:19:19,31.0,2,21.0,15,9
13103,2018-09-09 15:29:19,31.0,2,21.0,15,9
13104,2018-09-09 15:39:19,31.0,2,21.0,15,9
13105,2018-09-09 15:49:19,31.0,2,21.0,15,9
13106,2018-09-09 15:59:19,31.0,2,21.0,15,9
13107,2018-09-09 16:09:19,31.0,2,21.0,16,9
13108,2018-09-09 16:19:19,31.0,2,21.0,16,9
13109,2018-09-09 16:29:19,31.0,2,21.0,16,9
13110,2018-09-09 16:39:19,31.0,2,21.0,16,9
13111,2018-09-09 16:49:19,31.0,2,21.0,16,9
13112,2018-09-09 16:59:19,31.0,2,21.0,16,9
13113,2018-09-09 17:09:19,31.0,2,21.0,17,9
13114,2018-09-09 17:19:19,31.0,2,21.0,17,9
13115,2018-09-09 17:29:19,31.0,2,21.0,17,9
13116,2018-09-09 17:39:19,31.0,2,21.0,17,9
13117,2018-09-09 17:49:19,31.5,2,21.0,17,9
13118,2018-09-09 17:59:19,31.0,2,21.0,17,9
13119,2018-09-09 18:09:19,31.5,2,21.0,18,9
13120,2018-09-09 18:19:19,31.5,2,21.0,18,9
13121,2018-09-09 18:29:19,31.5,2,21.0,18,9
13122,2018-09-09 18:39:19,31.5,2,21.0,18,9
13123,2018-09-09 18:49:19,31.0,2,21.0,18,9
13124,2018-09-09 18:59:19,31.0,2,21.0,18,9
13125,2018-09-09 19:09:19,31.0,2,21.0,19,9
13126,2018-09-09 19:19:19,31.0,2,21.0,19,9
13127,2018-09-09 19:29:19,31.0,2,21.0,19,9
13128,2018-09-09 19:39:19,31.0,2,21.0,19,9
13129,2018-09-09 19:49:19,31.0,2,21.0,19,9
13130,2018-09-09 19:59:19,31.0,2,21.0,19,9
13131,2018-09-09 20:09:19,31.0,2,21.0,20,9
13132,2018-09-09 20:19:19,31.0,2,21.0,20,9
13133,2018-09-09 20:29:19,31.0,2,21.0,20,9
13134,2018-09-09 20:39:19,31.0,2,21.0,20,9
13135,2018-09-09 20:49:19,31.0,2,21.0,20,9
13136,2018-09-09 20:59:19,30.5,2,21.0,20,9
13137,2018-09-09 21:09:19,30.5,2,21.0,21,9
13138,2018-09-09 21:19:19,30.5,2,21.0,21,9
13139,2018-09-09 21:29:19,30.5,2,21.0,21,9
13140,2018-09-09 21:39:19,30.5,2,21.0,21,9
13141,2018-09-09 21:49:19,30.5,2,21.0,21,9
13142,2018-09-09 21:59:19,30.5,2,21.0,21,9
13143,2018-09-09 22:09:19,30.5,2,21.0,22,9
13144,2018-09-09 22:19:19,30.5,2,21.0,22,9
13145,2018-09-09 22:29:19,30.5,2,21.0,22,9
13146,2018-09-09 22:39:19,30.5,2,21.0,22,9
13147,2018-09-09 22:49:19,30.5,2,21.0,22,9
13148,2018-09-09 22:59:19,30.5,2,21.0,22,9
13149,2018-09-09 23:09:19,30.5,2,21.0,23,9
13150,2018-09-09 23:19:19,30.5,2,21.0,23,9
13151,2018-09-09 23:29:19,30.0,2,21.0,23,9
13152,2018-09-09 23:39:19,30.0,2,21.0,23,9
13153,2018-09-09 23:49:19,30.0,2,21.0,23,9
13154,2018-09-09 23:59:19,30.0,2,21.0,23,9
13155,2018-09-10 00:09:19,30.0,2,21.0,0,9
13156,2018-09-10 00:19:19,30.0,2,21.0,0,9
13157,2018-09-10 00:29:19,30.0,2,21.0,0,9
13158,2018-09-10 00:39:19,30.0,2,21.0,0,9
13159,2018-09-10 00:49:19,30.0,2,21.0,0,9
13160,2018-09-10 00:59:19,30.0,2,21.0,0,9
13161,2018-09-10 01:09:19,30.0,2,21.0,1,9
13162,2018-09-10 01:19:19,29.5,2,21.0,1,9
13163,2018-09-10 01:29:19,30.0,2,21.0,1,9
13164,2018-09-10 01:39:19,29.5,2,21.0,1,9
13165,2018-09-10 01:49:19,29.5,2,21.0,1,9
13166,2018-09-10 01:59:19,29.5,2,21.0,1,9
13167,2018-09-10 02:09:19,29.5,2,21.0,2,9
13168,2018-09-10 02:19:19,29.5,2,21.0,2,9
13169,2018-09-10 02:29:19,29.5,2,21.0,2,9
13170,2018-09-10 02:39:19,29.5,2,21.0,2,9
13171,2018-09-10 02:49:19,29.5,2,21.0,2,9
13172,2018-09-10 02:59:19,29.5,2,21.0,2,9
13173,2018-09-10 03:09:19,29.5,2,21.0,3,9
13174,2018-09-10 03:19:19,29.5,2,21.0,3,9
13175,2018-09-10 03:29:19,29.0,2,21.0,3,9
13176,2018-09-10 03:39:19,29.0,2,21.0,3,9
13177,2018-09-10 03:49:19,29.0,2,21.0,3,9
13178,2018-09-10 03:59:19,29.0,2,21.0,3,9
13179,2018-09-10 04:09:19,29.0,2,21.0,4,9
13180,2018-09-10 04:19:19,29.0,2,21.0,4,9
13181,2018-09-10 04:29:19,29.0,2,21.0,4,9
13182,2018-09-10 04:39:19,29.0,2,21.0,4,9
13183,2018-09-10 04:49:19,29.0,2,21.0,4,9
13184,2018-09-10 04:59:19,29.0,2,21.0,4,9
13185,2018-09-10 05:09:19,29.0,2,21.0,5,9
13186,2018-09-10 05:19:19,28.5,2,21.0,5,9
13187,2018-09-10 05:29:19,28.5,2,21.0,5,9
13188,2018-09-10 05:39:19,28.5,2,21.0,5,9
13189,2018-09-10 05:49:19,28.5,2,21.0,5,9
13190,2018-09-10 05:59:19,28.5,2,21.0,5,9
13191,2018-09-10 06:09:19,28.5,2,21.0,6,9
13192,2018-09-10 06:19:19,28.5,2,21.0,6,9
13193,2018-09-10 06:29:19,28.5,2,21.0,6,9
13194,2018-09-10 06:39:19,28.5,2,21.0,6,9
13195,2018-09-10 06:49:19,28.5,2,21.0,6,9
13196,2018-09-10 06:59:19,28.5,2,21.0,6,9
13197,2018-09-10 07:09:19,28.5,2,21.0,7,9
13198,2018-09-10 07:19:19,28.5,2,21.0,7,9
13199,2018-09-10 07:29:19,28.0,2,21.0,7,9
13200,2018-09-10 07:39:19,28.5,2,21.0,7,9
13201,2018-09-10 07:49:19,28.5,2,21.0,7,9
13202,2018-09-10 07:59:19,28.5,2,21.0,7,9
13203,2018-09-10 08:09:19,28.5,2,21.0,8,9
13204,2018-09-10 08:19:19,28.5,2,21.0,8,9
13205,2018-09-10 08:29:19,28.0,2,21.0,8,9
13206,2018-09-10 08:39:19,28.0,2,21.0,8,9
13207,2018-09-10 08:49:19,27.5,2,21.0,8,9
13208,2018-09-10 08:59:19,27.5,2,21.0,8,9
13209,2018-09-10 09:09:19,27.5,2,21.0,9,9
13210,2018-09-10 09:19:19,27.5,2,21.0,9,9
13211,2018-09-10 09:29:19,27.5,2,21.0,9,9
13212,2018-09-10 09:39:19,27.5,2,21.0,9,9
13213,2018-09-10 09:49:19,28.0,2,21.0,9,9
13214,2018-09-10 09:59:19,28.0,2,21.0,9,9
13215,2018-09-10 10:09:19,28.0,2,21.0,10,9
13216,2018-09-10 10:19:19,27.5,2,21.0,10,9
13217,2018-09-10 10:29:19,27.5,2,21.0,10,9
13218,2018-09-10 10:39:19,27.5,2,21.0,10,9
13219,2018-09-10 10:49:19,28.0,2,21.0,10,9
13220,2018-09-10 10:59:19,28.0,2,21.0,10,9
13221,2018-09-10 11:09:19,28.0,2,21.0,11,9
13222,2018-09-10 11:19:19,28.0,2,21.0,11,9
13223,2018-09-10 11:29:19,28.0,2,21.0,11,9
13224,2018-09-10 11:39:19,28.0,2,21.0,11,9
13225,2018-09-10 11:49:19,28.0,2,21.0,11,9
13226,2018-09-10 11:59:19,28.0,2,21.0,11,9
13227,2018-09-10 12:09:19,28.0,2,21.0,12,9
13228,2018-09-10 12:19:19,28.5,2,21.0,12,9
13229,2018-09-10 12:29:19,28.5,2,21.0,12,9
13230,2018-09-10 12:39:19,28.5,2,21.0,12,9
13231,2018-09-10 12:49:19,28.5,2,21.0,12,9
13232,2018-09-10 12:59:19,28.5,2,21.0,12,9
13233,2018-09-10 13:09:19,28.5,2,21.0,13,9
13234,2018-09-10 13:19:19,28.5,2,21.0,13,9
13235,2018-09-10 13:29:19,28.5,2,21.0,13,9
13236,2018-09-10 13:39:19,29.0,2,21.0,13,9
13237,2018-09-10 13:49:19,29.0,2,21.0,13,9
13238,2018-09-10 13:59:19,29.5,2,21.0,13,9
13239,2018-09-10 14:09:19,29.0,2,21.0,14,9
13240,2018-09-10 14:19:19,29.5,2,21.0,14,9
13241,2018-09-10 14:29:19,29.5,2,21.0,14,9
13242,2018-09-10 14:39:19,29.5,2,21.0,14,9
13243,2018-09-10 14:49:19,29.5,2,21.0,14,9
13244,2018-09-10 14:59:19,29.5,2,21.0,14,9
13245,2018-09-10 15:09:19,29.5,2,21.0,15,9
